subject_id,adultx,childx,hardscl,p1_age,p1_gender,p1_rel,p2_age,p2_gender,p2_rel,p3_age,p3_gender,p3_rel,p4_age,p4_gender,p4_rel,p5_age,p5_gender,p5_rel,p6_age,p6_gender,p6_rel,p7_age,p7_gender,p7_rel,p8_age,p8_gender,p8_rel,p9_age,p9_gender,p9_rel,personx,problems,qa1,qa8,qa8x,qa9,qa9a,qa9x,qa10,qa10x,qa11,qb1,qb2,qb3,qb6,qc1,qc2,qc3,qc4x,qc4,qc5_1,qc5_2,qc5_3,qc5_4,qc5_5,qc5_6,qc5_7,qc5_8,qc5_9,qc5_10,qc5_11,qc5_12,qc5_12x,qc6,qd1,qd2,qd3,qd4,qd5,qd6,qd7x,qd7,qf1,qf2,qf3,qf4,qf5,qf6,qf7,qf8,qf9,qf10,qg1,qg2,qg2x,qg3,qg4,qg4x,qh1,qh2a,qh2b,qh3,qh4a,qh4b,qh5_1,qh5_2,qh5_3,qh5_4,qh5_5,qh5_6,qh5_7,qh5_8,qh5_9,qh5_10,qh6_1,qh6_2,qh6_3,qh6_4,qh6_5,qh6_6,qh6_7,qh7,qh7a,qh7b,qh9,qh10,qh10f,qh10x,qh18,qh18x,qi1,qi2_asian,qi2_black,qi2_hpa,qi2_natam,qi2_oth,qi2_white,qi3,qi3x,qi4,qi4x,qi5,qi6,qi6a,qi6b,qi8,qi9,qi10,r_age,r_gender,sppart,female,qh19f,qh19x,qb5_6x,qi2_othx,qa1x,qb5_1,qb5_2,qb5_3,qb5_4,qb5_5,qb5_6,qh6_1x_tc,qh6_2x_tc,qh6_3x_tc,qh6_4x_tc,qh6_5x_tc,qh6_6x_tc,qh6_7x_tc,OPM_incneeds_tc,SPM_incneeds_tc,imp_earnhd_tc,imp_earnsp_tc,imp_incret_tc,imp_incdis_tc,imp_incwelf_tc,imp_incui_tc,imp_incsnap_tc,imp_increg_tc,imp_incoth_tc,imp_incothhh_tc,qh1x_tc,qh3x_tc,qh7x_tc,spmpov_tc,opmpov_tc,sevhealth,qweight_p,qweight_pu
35,1,4,3,17,1,6,2,1,7,5,1,7,1,1,7,,,,,,,,,,,,,,,,5,2,6,,,,,,1,4000,6,3,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,,0,1,4,4,1,1,3,3,0,0,0,1,0,0,1,0,2,,,,,,,,,,,0,0,0,0,98,0,0,0,0,0,,,,,,,,98,98,,,,,,98,,0,0,0,0,0,1,0,6,Haiti,1,1997,2,1,16,,1,,,18,1,0,0,,,,HAITIAN,,,,,,,,,,,,,,,3.7760704,3.0158265,0,0,0,0,0,0,4491.6582,0,0,101882.16,,,,0,0,1,3171.758910990946,3259.376334420628
36,3,7,2,34,2,12,988,1,14,10,1,3,8,1,3,4,1,3,6,2,3,12,2,7,8,2,3,3,1,7,10,1,3,1,1700,1,98,600,,,2,4,4,0,1,0,,0,,,0,1,0,0,0,0,0,0,0,0,0,0,,1,3,0,1,0,0,2,4,1,2,2,3,0,0,0,0,0,0,2,0,2,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,,,,,1,,,98,1,,0,,,,98,,1,98,98,98,98,98,98,3,,1,1999,3,1,10,,1,,0,30,2,0,1,,,,,,0,1,0,0,0,0,,,,,6000,,,.040879339,.29917997,0,0,0,0,0,0,6000,0,0,2078.6736,,,,1,1,0,8762.509062064959,3001.408037193517
37,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,99,,99,1,,,,1,1,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,1,8,1,1,3,3,0,0,0,0,0,0,98,1,1,12,,,,99,,99,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,600,0,0,0,0,0,0,1,1,,,,7,1,27,,1,,,,1,0,0,2,104,,,,,,,,,,,,,,,,,.34761789,.54397976,4152.2959,0,0,0,0,0,0,0,0,0,,,,1,1,0,1310.175795689974,1346.368403854643
38,2,0,2,61,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,1100,1,1,1100,,,1,4,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,1,10,1,1,3,3,0,0,0,1,0,0,2,1,1,12,0,2,,1,,,,,,1,1,0,0,0,0,0,0,0,0,1,1,,,,,,1,,,,,,,1,20000,0,0,0,0,0,0,1,1,,,,8,1,14,,1,,,59,2,1,1,2,550,,,,,,,,,,30000,15000,,,,,,7.1549368,3.5586526,65000,0,30000,15000,0,0,0,0,0,0,65000,,0,0,0,0,2265.97070822004,1164.111917633098
39,2,0,1,61,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,97,,3,1,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,3,9,1,1,3,3,3,3,0,3,0,0,3,1,1,12,1,1,12,99,,97,99,,97,0,0,0,0,0,0,0,0,0,0,,,,,,,,99,,99,,,,,99,,0,0,1,0,0,0,0,1,,,,5,1,61,,1,1,0,61,1,1,0,,,,,,,,,,,,,,,,,,,16.86145,7.6301646,166206.11,93021.82,0,0,0,0,0,0,0,0,,,,0,0,0,,
40,3,1,1,41,1,1,21,1,9,15,2,3,,,,,,,,,,,,,,,,,,,4,0,1,1,1700,1,0,1700,,,3,3,2,1,1,0,,0,,,0,0,0,0,0,0,1,0,0,0,0,0,,1,2,0,0,0,0,3,8,1,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,0,,,,1,2000,0,0,1,0,0,0,0,1,,,,8,1,42,,1,,,42,2,1,1,3,5000,,,,,,,,,,,,,,,,,5.8166108,2.7163777,104000,36000,0,0,0,0,0,0,0,0,104000,36000,0,0,0,0,1895.5876779372,649.2030853192233
41,2,0,3,68,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,460,1,1,460,,,1,3,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,1,8,1,1,3,3,0,0,0,0,0,1,3,1,1,7,1,1,12,1,,,1,,,1,0,0,0,0,0,0,1,0,1,1,,,,,,1,1,,,,,,,1,4000,0,0,0,0,0,0,1,1,,,,8,1,38,,1,,,58,2,1,1,3,7000,,,,,,,,,,125000,,,,,,0,14.400991,10.138271,16000,50000,108000,0,0,0,0,0,55400.836,0,16000,50000,0,0,0,0,869.7833717443112,446.7339436708534
42,2,1,2,11,2,6,58,2,13,,,,,,,,,,,,,,,,,,,,,,3,1,2,,,,,,98,,3,3,2,1,,0,,0,,,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,,0,0,3,7,1,1,2,2,0,0,0,0,0,0,2,1,98,,,,,98,2,,,,,0,0,0,0,1,0,0,1,0,0,,,,,1,,,98,1,,,,,,1,1000,0,0,1,0,0,0,0,1,,,,5,98,,,1,,,21,1,0,0,,,,,,,,,,,,,,,,3600,,,.73242748,.46434325,8644.8945,0,0,0,0,0,3600,0,0,4890.3657,,,,1,1,0,3147.422312241488,1617.012434146034
43,2,3,1,37,1,2,14,2,3,10,1,8,7,2,8,,,,,,,,,,,,,,,,5,0,3,1,1200,1,1,1234,,,5,2,4,1,1,0,,0,,,0,0,0,0,0,1,1,1,0,0,0,0,,5,2,0,0,0,0,1,5,1,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,1,0,,,,,,1,,1,,,1,1,4,150,1,3700,0,0,1,0,0,0,0,1,,,,8,1,42,,1,,0,42,2,1,1,3,2500,,,,,,,,,,,,,,,28760,,8.576642,6.4551516,70000,46000,0,0,0,0,0,15000,0,104000,70000,46000,104000,0,0,0,649.4204707389492,333.6801082326774
44,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,,,,,1,1000,2,4,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,,0,0,3,8,1,1,3,3,0,0,0,0,0,0,3,0,2,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,98,,0,0,1,0,0,0,0,1,,,,8,1,68,,1,,,68,2,0,1,,,,,,,,,,,,70000,,,,,,,6.3572793,4.0136967,0,0,70000,0,0,0,0,0,0,0,,,,0,0,1,963.1292299614087,989.7349411542143
46,9,0,,49,2,13,59,1,13,23,1,12,27,2,12,27,1,12,29,1,12,30,1,12,49,2,13,,,,9,2,4,98,,,0,,,,8,2,3,1,,0,,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,98,3,0,,0,1,2,4,1,2,2,3,0,0,0,0,0,98,1,0,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,98,98,,,,,,1,0,0,0,1,0,0,0,0,1,,,,5,1,23,,1,,1,23,1,0,0,,,,,,,,,,,,,,,,,,,.98684204,.74512649,0,0,0,0,0,0,0,0,0,50179.93,,,,1,1,1,2259.303146918819,580.3430219159707
47,2,0,1,61,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,2,,2,1,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,4,10,1,1,3,3,3,0,0,0,0,0,3,0,2,,1,1,12,,,,98,10,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,20000,0,0,0,0,0,0,1,1,,,,7,1,4,,1,,,56,2,1,1,3,1500,,,,,,,,,,,,,,,,,15.285547,4.2538056,0,235000,0,0,0,0,0,0,0,0,,,150000,0,0,0,2768.038074201999,1422.422802240325
48,2,1,3,43,2,9,13,1,5,,,,,,,,,,,,,,,,,,,,,,3,1,2,,,,,,1,1800,2,1,1,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,1,9,1,1,3,3,1,0,0,0,1,1,2,1,1,10,,,,1,,,,,,1,0,0,0,0,0,0,1,0,1,1,,,,,,1,1,,,,,,,1,4000,0,0,0,0,0,0,1,1,,,,8,1,50,,1,,,70,2,0,1,1,12,,,,,,,,,,30000,,,,,,50000,8.6580086,4.7188225,80000,0,30000,0,0,0,0,0,50000,0,80000,,0,0,0,0,1163.489447063107,597.8149783018706
49,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,99,,99,98,,,,3,2,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,,1,1,1,5,1,1,3,2,0,0,0,0,0,0,2,0,2,,,,,,,,,,,99,99,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,98,,0,0,0,0,0,0,1,1,,,,4,1,77,,0,0,,77,2,0,1,,,,,,,,,,,,,,,,,,,2.9921975,2.5889449,0,0,8982.4805,23964.604,0,0,0,0,0,0,,,,0,0,2,2401.655580699892,2467.999486353396
50,2,0,3,40,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,9,,,,,,,,,3,3,1,,0,,0,,,0,0,0,1,0,0,0,0,0,0,0,0,,4,3,98,,0,0,3,9,1,4,3,3,3,0,0,0,0,0,2,1,1,12,1,2,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,1000,0,0,0,0,0,1,0,6,Trinidad and Tobago,1,1972,3,1,40,,1,,,57,1,1,0,1,700,,West Indian,Respondent is the super od the building,,,,,,,,,,,,,,4.4230518,1.172977,68000,0,0,0,0,0,0,0,0,0,68000,,80000,0,0,0,2172.958228068003,1116.492271797018
51,2,3,3,36,1,1,12,2,3,10,1,3,8,1,3,,,,,,,,,,,,,,,,5,2,1,1,1900,1,0,1900,,,3,3,4,1,1,0,,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,5,5,1,0,0,0,2,6,1,3,2,2,1,0,0,1,1,1,2,0,2,,0,1,2,,,,1,,,0,0,1,0,1,0,0,1,0,0,,,98,,1,,,1,,,0,,,,98,,99,0,0,0,0,1,0,1,,,,3,1,30,,1,,,30,2,1,1,2,300,,white and hispanic,,,,,,,,,,,,9600,,,1.1678832,1.3539003,0,11000,0,0,10968.122,0,13200,0,0,11000,,11000,11000,0,0,2,3526.473172215916,1811.944653431859
52,2,4,1,12,1,3,16,2,3,12,2,3,12,2,3,35,2,1,0,,,0,,,0,,,0,,,6,0,1,1,1001,1,,1001,,,2,3,3,1,1,0,,0,,,0,0,0,1,0,0,0,0,0,0,0,0,,6,2,0,0,0,0,4,8,1,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,12,98,3,,98,4,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,0,,,,98,,0,0,1,0,0,0,0,1,,,,2,1,43,,1,,0,43,1,1,0,2,104,,,,,,,,,,,,,,,,,1.1165246,.86418223,13581.537,20671.205,0,0,0,0,0,0,0,0,,,0,1,0,0,4841.649638881807,2487.869554400106
54,1,1,3,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,1000,1,1,550,,,2,1,4,1,,1,3,0,,,0,0,0,1,0,0,0,0,0,0,0,0,,6,4,1,,0,1,1,8,1,3,1,1,1,0,0,3,3,1,1,0,2,,,,,,,,,,,1,0,0,0,0,1,1,0,0,0,1,,,,,,,1,,,,,,,1,700,0,0,1,0,0,0,0,1,,,,5,1,50,,0,0,,70,2,0,1,,,,,,,,,,,,1600,,,,,,,.10149065,.52595425,0,0,1600,0,0,0,0,0,0,0,,,0,1,1,2,643.086287502789,660.8510562431566
55,3,0,3,54,1,12,21,2,9,1,1,,0,,,0,,,0,,,0,,,0,,,0,,,3,2,2,,,,,,1,100,2,2,1,1,,1,4,0,,,0,0,0,0,1,1,0,0,0,0,0,0,,4,4,0,,0,1,1,4,1,2,2,2,1,0,0,1,1,1,2,0,1,4,,,,98,2,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,6,Honduras,1,1964,2,1,48,,0,1,0,49,2,0,1,2,80,,,,,,,,,,,,,,,,,.94180983,.50049227,6191.5083,0,0,0,0,0,0,0,0,10722.454,,,,1,1,1,1828.245308794865,626.2497308514725
56,2,2,,70,1,1,1,1,3,17,2,3,,,,,,,,,,,,,,,,,,,4,2,2,,,,,,99,,99,3,5,1,0,0,,0,,,1,0,0,0,0,1,0,0,0,0,0,0,,6,3,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,98,2,0,2,,0,2,,,,,,,,1,0,0,0,0,0,0,1,0,0,99,,,,,,,99,,99,0,,,,1,0,0,99,99,99,99,99,99,99,,97,,3,1,30,,99,99,99,69,2,1,1,,,,,,0,0,0,0,0,0,,,,,,,,6.7176037,6.0928774,0,0,66508.242,0,0,0,0,0,0,89897.734,,,,0,0,1,1356.515346733462,696.8227311553036
57,2,0,1,75,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2100,1,1,2100,,,2,1,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1,,0,0,3,9,1,2,3,3,0,0,0,0,0,0,3,99,1,12,0,2,,1,,,,,,1,0,0,1,0,0,0,1,0,0,1,,,98,,,,1,,,,,,,1,10000,0,0,0,0,0,1,0,1,,,,8,1,50,,1,,1,83,1,1,0,2,200,,Caucasion and Asian,,,,,,,,40000,,,,,,,11.218395,5.6995182,75000,0,40000,0,0,40688.891,0,0,0,0,75000,,0,0,0,2,562.742173823073,289.1437488176383
58,3,1,3,57,1,1,15,2,3,19,2,9,,,,,,,,,,,,,,,,,,,4,1,1,1,312,1,0,312,,,2,2,2,1,0,0,,0,,,0,0,0,0,0,0,1,0,0,0,0,0,,2,3,0,0,0,1,1,4,1,2,1,3,0,0,0,0,0,0,1,1,1,12,0,2,,1,,,,,,0,1,0,0,0,0,0,1,0,0,,98,,,,,,1,,,0,,,,98,,0,0,1,0,0,0,0,1,,,,2,1,35,,1,,,51,2,1,1,2,104,,,,,,,,,,,,,,,,,1.4339175,1.0385443,25000,0,0,9512.959,0,0,0,0,0,0,25000,,0,0,0,1,5041.009721788322,1726.640395783053
59,2,2,2,32,1,1,3,1,3,2,2,3,,,,,,,,,,,,,,,,,,,4,0,1,1,915,1,1,915,,,2,4,4,1,,1,5,0,,,0,0,0,0,0,1,0,0,0,0,0,0,,5,2,0,0,0,0,4,8,1,3,3,3,1,0,0,1,0,0,2,0,2,,1,1,12,,,,1,,,0,0,0,1,1,1,0,1,0,0,,,,1,1,,,1,,,0,,,,1,0,0,0,1,0,0,0,0,1,,,,3,1,30,,1,,,30,2,1,1,1,30,,,,0,0,0,0,0,0,,,,5200,6000,,,1.4688829,1.5656621,0,29000,0,0,0,5200,6000,0,0,0,,29000,0,0,0,0,2653.022641755933,1363.155185480311
60,2,1,1,40,2,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,4900,1,0,4900,,,2,2,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,7,1,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,12,98,98,,98,98,,0,0,0,0,0,0,0,0,0,0,,,,,,,,98,98,,1,1,4,3000,98,,0,0,0,0,0,0,1,1,,,,7,1,11,,1,,,42,1,1,0,,,Babbysitter,,,0,0,1,0,0,1,,,,,,,,21.222441,7.654264,184635.14,120436.13,0,0,0,0,0,0,0,87119.453,,,,0,0,0,5606.752298196944,2880.817279392797
61,3,1,1,58,1,13,55,2,13,17,2,6,,,,,,,,,,,,,,,,,,,4,0,4,1,0,,0,,,,3,2,1,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,3,8,1,1,3,3,3,0,0,0,0,0,3,1,1,4,,,,99,,7,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,99,,99,,,,,1,12000,0,1,0,0,0,0,0,6,Macau,1,1998,7,1,12,,1,,1,23,1,0,0,2,50,,,,,,,,,,,,,,,,,7.0666761,4.1734195,60784.84,0,0,0,0,0,0,0,0,109302.98,,,,0,0,0,1648.887909792014,564.9265898107648
62,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,700,1,0,700,,,1,1,1,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,98,,0,1,1,7,1,2,3,3,1,1,0,1,0,1,2,1,1,8,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,98,,1,0,1,0,0,0,0,6,Central America,1,1989,7,1,24,,0,0,,51,2,0,1,1,104,,,,,,,,,,,,,,,,,.12557556,-.48330927,1500,0,0,0,0,0,0,0,0,0,1500,,,1,1,1,682.0915211149332,700.9337797166918
63,3,2,1,41,1,1,6,1,3,13,1,4,21,1,10,,,,,,,,,,,,,,,,5,0,2,,,,,,98,,3,1,4,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,98,2,8,1,1,3,3,0,0,0,0,0,0,3,0,2,,1,1,12,,,,98,99,,98,98,0,0,0,0,0,0,0,0,,,,,,,,98,98,,1,98,98,,98,,0,0,0,0,0,0,1,1,,,,7,1,38,,1,,,38,2,1,1,2,800,,,,,,,,,,,,,,,,,7.0834002,4.3848224,0,78253.266,0,0,0,0,0,0,0,120698.2,,,,0,0,0,3083.747101814825,1056.196892896657
64,2,0,1,29,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,1875,1,0,1875,,,2,3,3,3,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,2,4,1,1,3,3,0,0,0,0,0,0,3,1,1,11,1,1,11,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,20,0,1,0,0,0,0,0,6,Nepal,1,2012,7,2,,8,1,,0,29,1,1,0,3,1248,,,,,,,,,,,,,,,,,5.8540392,3.3700268,35000,55000,0,0,0,0,0,0,0,0,35000,55000,85000,0,0,0,2725.032303809122,1400.154622532805
65,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,1,2100,2,4,4,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,5,1,,1,1,2,,98,1,3,3,0,0,0,0,0,0,3,0,1,9,,,,99,,8,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,500,0,0,0,0,0,0,1,1,,,,8,1,48,,1,,,48,2,0,1,1,65,,,,,,,,,,,,,,,,,6.4451737,3.4074192,76987.602,0,0,0,0,0,0,0,0,0,,,,0,0,2,1032.805245559171,1061.335703598393
66,3,3,,11,1,6,15,1,6,17,2,6,988,2,13,988,1,13,,,,,,,,,,,,,6,0,4,98,,,98,,,,3,2,3,0,,0,,0,,,0,0,0,,0,0,0,0,0,0,0,0,,,3,0,,0,0,2,8,1,1,3,3,0,0,0,0,0,0,99,0,1,4,,,,98,1,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,98,99,,,,,,98,,0,0,1,0,0,0,0,1,,,,2,1,16,,1,,,18,1,0,0,,,,,,,,,,,,,,,,,,,1.565169,1.6647717,236.3746,0,0,0,0,0,0,0,0,49296.527,,,,0,0,0,1445.860668169827,495.3813516472807
67,2,1,3,26,2,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,1000,1,0,1000,,,1,3,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,1,7,1,1,2,3,1,1,0,1,0,0,2,1,1,12,0,2,,1,,,,,,0,0,0,0,0,1,0,0,0,0,,,,,,,,1,,,0,,,,1,500,1,0,0,0,0,1,0,1,,,,5,1,30,,1,,1,33,1,1,0,2,475,,Hispanic. Black and white European.,,0,0,0,0,0,0,,,,,,,,3.2467532,1.6340939,60000,0,0,0,0,0,0,0,0,0,60000,,0,0,0,0,866.7829691587617,445.3635941503907
68,2,0,3,50,1,14,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,,,,,,1,2800,2,5,4,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,1,1,3,1,1,3,3,0,0,0,0,0,1,2,1,1,2,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,98,98,,,,,,1,3000,0,0,0,0,0,1,0,6,South America,1,1992,5,1,21,,1,,1,34,1,0,0,3,3000,,so8uth american,,,,,,,,,,,,,,,6.3937249,3.8858027,46000,0,0,0,0,0,0,0,0,52297.125,46000,,,0,0,1,417.722715521511,214.4596999524189
69,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,700,1,0,700,,,1,3,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,1,7,1,1,3,3,0,0,0,0,0,0,3,1,1,12,,,,98,98,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,2000,0,1,0,0,0,0,0,1,,,,8,1,25,,1,,,35,1,0,0,3,2000,,,,,,,,,,,,,,,,,7.814383,4.2083039,93342.805,0,0,0,0,0,0,0,0,0,,,,0,0,0,6159.826508133247,6329.987022397514
70,4,1,2,16,2,6,55,1,13,52,2,13,80,2,14,0,,,0,,,0,,,0,,,0,,,5,0,4,1,1000,,,,,,3,4,3,1,,0,,0,,,0,1,0,1,0,1,0,0,0,0,0,0,,2,2,0,,0,0,2,7,1,1,3,2,0,0,0,1,0,0,2,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,1,1,,,,,,,1,20,0,0,1,0,0,0,0,1,,,,3,1,21,,1,,1,21,2,0,1,1,40,,,,,,,,,,,,,,,,20000,3.8310208,2.8519485,11000,0,0,0,0,0,0,0,20000,80000,11000,,80000,0,0,0,1567.210283852054,402.5401716359301
71,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,,,,,1,650,1,2,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,1,0,,4,1,0,,1,0,2,7,1,2,3,3,0,0,0,0,0,0,2,1,1,12,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,2000,0,0,1,0,0,0,0,1,,,,8,1,11,,1,,,43,2,0,1,2,125,,,,,,,,,,,,,,,,,4.855588,2.6472981,58000,0,0,0,0,0,0,0,0,0,58000,,,0,0,1,1310.842551820097,1347.053578614874
72,2,0,1,63,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,,,1,2400,3,2,2,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,1,1,2,,98,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,1500,0,0,0,0,0,0,1,1,,,,8,1,60,,1,1,1,60,2,1,1,2,125,,,,,,,,,,,,,,,,,13.008976,6.3476057,115000,85000,0,0,0,0,0,0,0,0,115000,85000,0,0,0,1,,
73,2,1,2,41,2,14,15,1,6,,,,,,,,,,,,,,,,,,,,,,3,1,4,98,,,98,,,,4,4,3,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,,0,0,2,10,1,1,2,3,3,0,0,0,0,0,2,1,1,6,,,,98,1,,,,,0,0,0,0,1,0,1,0,0,0,,,,,1,,,98,1,,,,,,1,200,1,0,0,0,1,0,0,1,,,,3,1,6,,1,,,21,1,0,0,,,,,,,,,,,,,,,,1440,,,.37197953,.85663128,3179.3735,0,0,0,0,0,1440,0,0,3694.8081,,,,1,1,0,1401.521385516706,720.1186730031701
74,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,,,,,,,,,5,5,1,,1,3,,,,0,0,0,0,1,0,0,0,0,0,1,0,,3,4,1,,1,1,2,7,1,2,3,2,0,0,1,0,0,0,2,0,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,1,500,0,0,1,0,0,0,0,1,,,,3,1,60,,0,,,81,1,0,0,,,,,,,,,,,,9600,,,,,,,.87185544,1.2185425,0,0,9600,0,0,0,0,0,0,0,,,,0,1,2,1218.496827798183,1252.156874322829
75,1,0,2,25,1,17,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,99,,99,1,,,,1,5,5,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,,0,0,1,5,1,3,3,2,0,0,0,1,0,0,2,0,2,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,99,,,,,,,99,,99,,,,,1,300,1,98,98,98,98,98,98,2,,98,,2,98,,,1,,,68,1,0,0,,,,,,,,,,,,,,,,,,,.0045409137,.090732209,0,0,50,0,0,0,0,0,0,0,,,,1,1,1,8762.509062064959,4502.283349480334
76,2,0,1,28,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,1850,1,0,1850,,,2,2,3,1,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,,0,0,1,8,1,1,3,3,0,0,0,0,0,0,3,1,1,12,1,1,12,1,,,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,,,,1,200,1,0,0,0,0,0,1,6,Ecuador,1,1980,7,1,33,,1,,1,36,1,1,0,1,58,,,,,,,,,,,,,,,,,7.8053856,4.6712046,75000,45000,0,0,0,0,0,0,0,0,75000,45000,0,0,0,0,656.7547881702926,337.4485694139499
